Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2015","2015","100 g/ha","164760","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2016","2016","100 g/ha","243796","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2017","2017","100 g/ha","93228","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2018","2018","100 g/ha","243858","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2019","2019","100 g/ha","239909","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2020","2020","100 g/ha","190571","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1804","Citrus Fruit, Total","2021","2021","100 g/ha","192617","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1992","1992","100 g/ha","10755","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1993","1993","100 g/ha","9300","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1994","1994","100 g/ha","10313","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1995","1995","100 g/ha","6667","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1996","1996","100 g/ha","7000","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1997","1997","100 g/ha","6000","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1998","1998","100 g/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2003","2003","100 g/ha","6593","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2004","2004","100 g/ha","6710","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2005","2005","100 g/ha","6830","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2006","2006","100 g/ha","6949","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2007","2007","100 g/ha","7069","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2008","2008","100 g/ha","7188","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2009","2009","100 g/ha","7308","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2010","2010","100 g/ha","0","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2011","2011","100 g/ha","0","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2012","2012","100 g/ha","0","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2013","2013","100 g/ha","0","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2014","2014","100 g/ha","7324","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2015","2015","100 g/ha","5655","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2016","2016","100 g/ha","6922","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2017","2017","100 g/ha","6633","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1992","1992","100 g/ha","68233","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1993","1993","100 g/ha","68904","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1994","1994","100 g/ha","63851","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1995","1995","100 g/ha","63442","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1996","1996","100 g/ha","65016","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1997","1997","100 g/ha","70710","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1998","1998","100 g/ha","73133","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","1999","1999","100 g/ha","65566","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2000","2000","100 g/ha","73681","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2001","2001","100 g/ha","65291","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2002","2002","100 g/ha","67132","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2003","2003","100 g/ha","64023","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2004","2004","100 g/ha","72994","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2005","2005","100 g/ha","63937","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2006","2006","100 g/ha","68118","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2007","2007","100 g/ha","70672","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2008","2008","100 g/ha","64953","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2009","2009","100 g/ha","69121","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2010","2010","100 g/ha","71580","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2011","2011","100 g/ha","74471","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2012","2012","100 g/ha","62165","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2013","2013","100 g/ha","93223","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2014","2014","100 g/ha","74222","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2015","2015","100 g/ha","73940","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2016","2016","100 g/ha","61628","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2017","2017","100 g/ha","59855","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2018","2018","100 g/ha","88832","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2019","2019","100 g/ha","72510","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2020","2020","100 g/ha","71508","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1738","Fruit Primary","2021","2021","100 g/ha","66247","A","Official figure",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1992","1992","100 g/ha","12457","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1993","1993","100 g/ha","14667","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1994","1994","100 g/ha","12307","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1995","1995","100 g/ha","13033","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1996","1996","100 g/ha","11347","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1997","1997","100 g/ha","14295","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1998","1998","100 g/ha","14453","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","1999","1999","100 g/ha","13866","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2000","2000","100 g/ha","10945","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2001","2001","100 g/ha","13643","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2002","2002","100 g/ha","16637","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2003","2003","100 g/ha","12174","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2004","2004","100 g/ha","14284","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2005","2005","100 g/ha","13077","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2006","2006","100 g/ha","17356","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2007","2007","100 g/ha","14806","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2008","2008","100 g/ha","18239","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2009","2009","100 g/ha","17508","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2010","2010","100 g/ha","16489","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2011","2011","100 g/ha","16606","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2012","2012","100 g/ha","13347","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2013","2013","100 g/ha","16101","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2014","2014","100 g/ha","17714","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2015","2015","100 g/ha","15319","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2016","2016","100 g/ha","19316","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1841","Oilcrops, Cake Equivalent","2017","2017","100 g/ha","17086","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","F1726","Pulses, Total","1992","1992","100 g/ha","20569","A","Official figure",""
